0.779550911,0.011473054
1.033752295,0.015499496
1.285129219,0.019560174
1.536506143,0.02361741
1.785058608,0.027650696
2.030786612,0.031657494
2.276514617,0.035638319
2.522242621,0.039601113
2.767970626,0.043546948
3.01087417,0.04747827
3.256602175,0.05139602
3.49950572,0.055301111
3.742409264,0.059194043
3.985312809,0.063074788
4.228216354,0.066947972
4.471119898,0.070815686
4.714023443,0.074680488
4.954102528,0.078541852
5.197006073,0.082401807
5.437085157,0.086258806
5.677164242,0.090110293
5.917243327,0.093957717
6.154497952,0.097799607
6.394577037,0.101636011
6.631831662,0.105470988
6.869086287,0.109295957
7.109165372,0.113125939
7.343595537,0.116945926
7.580850162,0.120765883
7.818104787,0.124575814
8.055359413,0.128380744
8.289789578,0.132185723
8.524219743,0.135980738
8.761474368,0.139770749
8.995904533,0.14356573
9.230334698,0.147350702
9.461940404,0.151135667
9.696370569,0.154920622
9.930800734,0.158700594
10.16240644,0.162475546
10.3968366,0.166245504
10.62844231,0.170015465
10.86004802,0.173770455
11.09165372,0.177525445
11.32043497,0.181275451
11.55204067,0.185015458
11.78364638,0.188760447
12.01242762,0.192505436
12.24120887,0.196245408
12.46999011,0.199980393
12.69877136,0.203705394
12.92755261,0.207420382
13.15633385,0.211140376
13.3851151,0.214850381
13.61107188,0.218560363
13.83985313,0.222270354
14.06580991,0.225975334
14.2917667,0.229680319
14.51772349,0.23337031
14.74368027,0.237055318
14.96963706,0.240745308
15.19276938,0.244420309
15.41872617,0.248105307
15.64185849,0.251780309
15.86781528,0.255455296
16.09094761,0.259125289
16.31407993,0.262795279
16.53721226,0.266460273
16.76034458,0.270115271
16.98065245,0.273770271
17.20378478,0.277410276
17.42409264,0.281045289
17.64440051,0.284680285
17.86753283,0.288305295
18.0878407,0.291935291
18.30532411,0.295560296
18.52563197,0.299185308
18.74593984,0.302805313
18.96342325,0.306420316
19.18373111,0.310025315
19.40121452,0.31363031
19.61869792,0.317235308
19.83618133,0.320830314
20.05366474,0.324425309
20.27114814,0.328010319
20.48863155,0.331595324
20.7032905,0.335180321
20.9207739,0.338755326
