22.35604737,25.93605496,21.81604623,22.52004772,21.24804503,21.48804553
22.35589226,25.93587501,21.81589486,22.51989147,21.2478976,21.48789644
22.35600412,25.93600478,21.81600402,22.52000415,21.24800392,21.48800396
