0.738660238,0.011854895
0.984143132,0.015957525
1.229626026,0.020101983
1.470685804,0.024274035
1.71395714,0.028464223
1.955016918,0.032656476
2.196076697,0.036848793
2.434924918,0.041042208
2.675984696,0.04522167
2.914832917,0.049379113
3.15146958,0.053514544
3.390317801,0.057631005
3.626954464,0.061731499
3.863591127,0.065825008
4.10022779,0.0699075
4.336864454,0.073975499
4.571289559,0.078035026
4.805714665,0.082092552
5.04013977,0.086146573
5.274564876,0.090199096
5.506778424,0.094245141
5.74120353,0.098287686
5.973417078,0.102325207
6.205630626,0.106355239
6.437844174,0.110380287
6.667846164,0.114395336
6.900059712,0.118405383
7.130061702,0.122420392
7.360063693,0.126435405
7.590065683,0.130440405
7.817856116,0.134440419
8.047858106,0.138435425
8.275648539,0.142425454
8.503438972,0.146415488
8.731229405,0.150400523
8.959019838,0.154380546
9.18681027,0.158355589
9.412389146,0.162320634
9.637968021,0.166285672
9.863546896,0.170250706
10.08912577,0.174205753
10.31470465,0.178165777
10.53807196,0.182120804
10.76365084,0.186075821
10.98701816,0.190015838
11.21038547,0.193945848
11.43375279,0.197865864
11.65490855,0.201780889
11.87827587,0.205685922
12.09943163,0.209580966
12.32058739,0.213475985
12.54174315,0.217360994
12.76289891,0.221251015
12.98405467,0.225131027
13.20299887,0.229011045
13.42415463,0.232876059
13.64309883,0.236746071
13.86204304,0.240606078
14.08098724,0.244461081
14.29993144,0.248311094
14.51666409,0.252156109
14.73339673,0.255986127
14.95234093,0.259816151
15.16907358,0.263641165
15.38359467,0.267456195
15.60032731,0.271266224
15.8148484,0.275071243
16.03158104,0.278871259
16.24610213,0.282671274
16.46062322,0.286471283
16.67293275,0.290251296
16.88745383,0.294036298
17.09976336,0.297811291
17.31428445,0.301581272
17.52659398,0.305341271
17.73890351,0.30909626
17.94900148,0.312846241
18.16131101,0.316586243
18.37140898,0.320326241
18.58371851,0.324056234
18.79381648,0.327776219
19.00391446,0.331491224
19.21401243,0.335201216
19.42189884,0.338911202
19.63199682,0.342606201
19.83988323,0.346301206
20.04776964,0.349991199
20.25565606,0.353671186
20.46354247,0.357346189
20.66921733,0.361006191
20.87710374,0.364671197
