0.773901991,0.009157441
1.028103375,0.012692313
1.279480299,0.016321106
1.530857224,0.020171377
1.779409688,0.024126616
2.027962152,0.028090315
2.273690157,0.032078667
2.522242621,0.036063878
2.767970626,0.040045084
3.01087417,0.04401686
3.256602175,0.047983872
3.49950572,0.05194093
3.742409264,0.055888946
3.985312809,0.059830749
4.228216354,0.063764802
4.468295438,0.06769459
4.711198983,0.071617552
4.951278068,0.075531683
5.191357153,0.079444411
5.431436238,0.083353224
5.671515323,0.087254641
5.911594408,0.091152578
6.148849033,0.095048604
6.388928117,0.09894069
6.626182743,0.102820818
6.863437368,0.106705464
7.100691993,0.110580194
7.337946618,0.11445491
7.575201243,0.118319656
7.809631408,0.122179423
8.046886033,0.126034213
8.281316198,0.12988903
8.515746364,0.133738839
8.750176529,0.13758366
8.984606694,0.141418505
9.219036859,0.145253367
9.453467024,0.149078299
9.68507273,0.152898219
9.919502895,0.156713134
10.1511086,0.160528042
10.38271431,0.164342954
10.61432001,0.168152852
10.84592572,0.171962761
11.07753142,0.175757692
11.30631267,0.179552632
11.53791837,0.183347562
11.76669962,0.187137477
11.99830532,0.190917401
12.22708657,0.194702329
12.45586782,0.198477265
12.68464906,0.202252209
12.91343031,0.206017163
13.13938709,0.209782111
13.36816834,0.213537062
13.59412512,0.217292017
13.82008191,0.221036972
14.04886315,0.224781938
14.27481994,0.228526905
14.50077673,0.232261856
14.72390905,0.235991828
14.94986584,0.239716785
15.17582262,0.243441741
15.39895495,0.247161716
15.62208728,0.250871696
15.84804406,0.254576662
16.07117639,0.258286647
16.29430871,0.261986609
16.51461658,0.265681582
16.73774891,0.269381567
16.96088123,0.273071533
17.1811891,0.276766523
17.40149696,0.28046648
17.62462929,0.284171445
17.84493716,0.287871411
18.06524502,0.29156139
18.28555289,0.295256351
18.50586075,0.298941312
18.72334416,0.302626266
18.94365203,0.306306217
19.16113543,0.309986168
19.37861884,0.313656144
19.59892671,0.317331117
19.81641011,0.32099609
20.03106906,0.324656056
20.24855246,0.32831604
20.46603587,0.331970996
20.68351928,0.33562596
20.89817822,0.339275928
21.11283717,0.342915883
